timestamp,open,high,low,close,volume
2025-07-16 10:30:00,0.9996,0.9997,0.9996,0.9996,822196.345
2025-07-16 11:00:00,0.9996,0.9997,0.9996,0.9996,651794.412
2025-07-16 11:30:00,0.9996,0.9997,0.9996,0.9996,296818.869
2025-07-16 12:00:00,0.9996,0.9997,0.9996,0.9996,328938.46
2025-07-16 12:30:00,0.9996,0.9997,0.9996,0.9996,704303.573
2025-07-16 13:00:00,0.9996,0.9997,0.9996,0.9996,645167.17
2025-07-16 13:30:00,0.9996,0.9998,0.9996,0.9997,1307255.856
2025-07-16 14:00:00,0.9997,0.9998,0.9996,0.9996,899646.224
2025-07-16 14:30:00,0.9996,0.9999,0.9996,0.9997,982037.13
2025-07-16 15:00:00,0.9997,0.9999,0.9997,0.9997,1310002.974
2025-07-16 15:30:00,0.9997,0.9998,0.9996,0.9996,1512821.183
2025-07-16 16:00:00,0.9996,0.9997,0.9995,0.9995,588192.853
2025-07-16 16:30:00,0.9995,0.9997,0.9995,0.9995,1264495.268
2025-07-16 17:00:00,0.9995,0.9996,0.9994,0.9994,862168.586
2025-07-16 17:30:00,0.9994,0.9996,0.9993,0.9993,1219965.691
2025-07-16 18:00:00,0.9993,0.9995,0.9993,0.9994,454556.315
2025-07-16 18:30:00,0.9994,0.9995,0.9993,0.9993,1717984.297
2025-07-16 19:00:00,0.9993,0.9995,0.9993,0.9993,1116671.175
2025-07-16 19:30:00,0.9993,0.9995,0.9992,0.9992,1074558.135
2025-07-16 20:00:00,0.9992,0.9995,0.9992,0.9993,1902731.367
2025-07-16 20:30:00,0.9993,0.9995,0.9993,0.9994,767909.525
2025-07-16 21:00:00,0.9994,0.9997,0.9994,0.9995,433590.458
2025-07-16 21:30:00,0.9995,0.9996,0.9993,0.9993,793075.18
2025-07-16 22:00:00,0.9993,0.9995,0.9993,0.9993,313728.242
2025-07-16 22:30:00,0.9994,0.9995,0.9993,0.9994,241431.97
2025-07-16 23:00:00,0.9993,0.9997,0.9993,0.9996,544093.171
2025-07-16 23:30:00,0.9996,0.9997,0.9996,0.9996,633523.779
2025-07-17 00:00:00,0.9996,0.9997,0.9996,0.9996,161958.732
2025-07-17 00:30:00,0.9996,0.9997,0.9996,0.9996,220835.007
2025-07-17 01:00:00,0.9996,0.9997,0.9994,0.9994,348099.025
2025-07-17 01:30:00,0.9994,0.9995,0.9994,0.9994,737906.187
2025-07-17 02:00:00,0.9994,0.9997,0.9994,0.9995,374914.612
2025-07-17 02:30:00,0.9995,0.9997,0.9995,0.9995,247618.563
2025-07-17 03:00:00,0.9995,0.9996,0.9995,0.9995,234084.723
2025-07-17 03:30:00,0.9995,0.9996,0.9995,0.9995,314271.902
2025-07-17 04:00:00,0.9995,0.9996,0.9994,0.9995,446051.457
2025-07-17 04:30:00,0.9994,0.9995,0.9994,0.9994,107598.202
2025-07-17 05:00:00,0.9994,0.9995,0.9994,0.9994,834214.219
2025-07-17 05:30:00,0.9994,0.9995,0.9994,0.9994,792693.676
2025-07-17 06:00:00,0.9994,0.9996,0.9994,0.9994,780351.729
2025-07-17 06:30:00,0.9994,0.9996,0.9994,0.9994,501618.042
2025-07-17 07:00:00,0.9994,0.9996,0.9994,0.9994,428975.173
2025-07-17 07:30:00,0.9994,0.9996,0.9994,0.9994,622435.507
2025-07-17 08:00:00,0.9994,0.9995,0.9993,0.9994,1273664.099
2025-07-17 08:30:00,0.9994,0.9995,0.9994,0.9994,695259.793
2025-07-17 09:00:00,0.9994,0.9995,0.9992,0.9992,1001345.773
2025-07-17 09:30:00,0.9992,0.9995,0.9992,0.9994,781450.761
2025-07-17 10:00:00,0.9994,0.9995,0.9994,0.9994,1011260.619
2025-07-17 10:30:00,0.9994,0.9995,0.9994,0.9994,337848.274
2025-07-17 11:00:00,0.9994,0.9995,0.9994,0.9994,416442.219
2025-07-17 11:30:00,0.9994,0.9995,0.9994,0.9994,447849.459
2025-07-17 12:00:00,0.9994,0.9995,0.9994,0.9994,778461.127
2025-07-17 12:30:00,0.9994,0.9995,0.9994,0.9994,619592.852
2025-07-17 13:00:00,0.9994,0.9997,0.9994,0.9996,801475.078
2025-07-17 13:30:00,0.9996,0.9997,0.9995,0.9995,395111.122
2025-07-17 14:00:00,0.9995,0.9997,0.9995,0.9995,555343.225
2025-07-17 14:30:00,0.9995,0.9997,0.9995,0.9995,243621.703
2025-07-17 15:00:00,0.9995,0.9996,0.9994,0.9994,662887.057
2025-07-17 15:30:00,0.9994,0.9996,0.9994,0.9995,579133.355
2025-07-17 16:00:00,0.9995,0.9997,0.9993,0.9993,1761794.351
2025-07-17 16:30:00,0.9993,0.9996,0.9993,0.9994,969587.756
2025-07-17 17:00:00,0.9994,0.9996,0.9994,0.9995,434426.981
2025-07-17 17:30:00,0.9995,0.9996,0.9994,0.9994,651657.876
2025-07-17 18:00:00,0.9994,0.9995,0.9993,0.9994,479724.473
2025-07-17 18:30:00,0.9994,0.9995,0.9993,0.9994,382194.962
2025-07-17 19:00:00,0.9994,0.9995,0.9993,0.9994,689598.654
2025-07-17 19:30:00,0.9993,0.9995,0.9991,0.9991,1478548.495
2025-07-17 20:00:00,0.9992,0.9996,0.9991,0.9995,803180.621
2025-07-17 20:30:00,0.9995,0.9996,0.9995,0.9995,271490.584
2025-07-17 21:00:00,0.9995,0.9996,0.9994,0.9994,955258.767
2025-07-17 21:30:00,0.9994,0.9996,0.9993,0.9993,670198.254
2025-07-17 22:00:00,0.9993,0.9995,0.9993,0.9994,648419.801
2025-07-17 22:30:00,0.9994,0.9995,0.9993,0.9994,393811.842
2025-07-17 23:00:00,0.9995,0.9995,0.9992,0.9993,723094.548
2025-07-17 23:30:00,0.9993,0.9994,0.9991,0.9992,495799.47
2025-07-18 00:00:00,0.9992,0.9993,0.9991,0.9992,367345.887
2025-07-18 00:30:00,0.9992,0.9993,0.9991,0.9992,952663.688
2025-07-18 01:00:00,0.9992,0.9993,0.999,0.999,1573465.801
2025-07-18 01:30:00,0.9991,0.9993,0.999,0.9991,747378.769
2025-07-18 02:00:00,0.9992,0.9993,0.999,0.999,805437.561
2025-07-18 02:30:00,0.999,0.9993,0.999,0.9991,1015710.412
2025-07-18 03:00:00,0.9991,0.9993,0.9991,0.9992,401775.414
2025-07-18 03:30:00,0.9992,0.9994,0.9991,0.9993,457083.979
2025-07-18 04:00:00,0.9993,0.9994,0.9991,0.9993,625577.24
2025-07-18 04:30:00,0.9993,0.9994,0.9991,0.9991,1418822.269
2025-07-18 05:00:00,0.9991,0.9994,0.999,0.9991,1052538.581
2025-07-18 05:30:00,0.9991,0.9993,0.999,0.999,762040.106
2025-07-18 06:00:00,0.999,0.9992,0.999,0.9991,591845.106
2025-07-18 06:30:00,0.9991,0.9992,0.999,0.9991,1598303.93
2025-07-18 07:00:00,0.9991,0.9992,0.999,0.9991,1033552.894
2025-07-18 07:30:00,0.9991,0.9994,0.999,0.9993,2188457.7
2025-07-18 08:00:00,0.9993,0.9994,0.9992,0.9992,2814329.51
2025-07-18 08:30:00,0.9993,0.9996,0.9992,0.9995,1763075.729
2025-07-18 09:00:00,0.9995,0.9996,0.9993,0.9993,578045.537
2025-07-18 09:30:00,0.9993,0.9995,0.9993,0.9993,916040.525
2025-07-18 10:00:00,0.9993,0.9994,0.9992,0.9993,1643633.133
2025-07-18 10:30:00,0.9993,0.9995,0.9992,0.9993,712493.051
2025-07-18 11:00:00,0.9993,0.9995,0.9993,0.9994,423972.354
2025-07-18 11:30:00,0.9994,0.9996,0.9993,0.9995,403818.379
2025-07-18 12:00:00,0.9995,0.9996,0.9993,0.9993,426169.434
2025-07-18 12:30:00,0.9993,0.9996,0.9993,0.9995,812925.625
2025-07-18 13:00:00,0.9995,0.9996,0.9992,0.9992,906733.704
2025-07-18 13:30:00,0.9992,0.9994,0.9992,0.9992,1251742.487
2025-07-18 14:00:00,0.9993,0.9995,0.9992,0.9994,1253203.365
2025-07-18 14:30:00,0.9994,0.9995,0.9993,0.9994,807495.736
2025-07-18 15:00:00,0.9994,0.9995,0.9993,0.9994,765260.704
2025-07-18 15:30:00,0.9994,0.9996,0.9993,0.9993,1212252.071
2025-07-18 16:00:00,0.9993,0.9995,0.9993,0.9995,531798.5
2025-07-18 16:30:00,0.9994,0.9995,0.9993,0.9993,562526.971
2025-07-18 17:00:00,0.9993,0.9995,0.9993,0.9994,1240246.16
2025-07-18 17:30:00,0.9994,0.9995,0.9994,0.9995,343165.693
2025-07-18 18:00:00,0.9994,0.9995,0.9994,0.9994,397743.929
2025-07-18 18:30:00,0.9994,0.9995,0.9993,0.9993,842774.155
2025-07-18 19:00:00,0.9993,0.9994,0.9993,0.9993,930864.228
2025-07-18 19:30:00,0.9993,0.9994,0.9992,0.9993,1177993.557
2025-07-18 20:00:00,0.9993,0.9995,0.9992,0.9992,683257.031
2025-07-18 20:30:00,0.9992,0.9994,0.9991,0.9992,885479.834
2025-07-18 21:00:00,0.9992,0.9994,0.9992,0.9992,978316.227
2025-07-18 21:30:00,0.9992,0.9994,0.9992,0.9993,264115.465
2025-07-18 22:00:00,0.9993,0.9994,0.9991,0.9991,810368.268
2025-07-18 22:30:00,0.9991,0.9992,0.9991,0.9991,168585.135
2025-07-18 23:00:00,0.9991,0.9994,0.9991,0.9993,348213.073
2025-07-18 23:30:00,0.9993,0.9994,0.9993,0.9993,273000.429
2025-07-19 00:00:00,0.9993,0.9994,0.9993,0.9993,318913.057
2025-07-19 00:30:00,0.9993,0.9994,0.9993,0.9993,176280.374
2025-07-19 01:00:00,0.9993,0.9994,0.9993,0.9993,262716.118
2025-07-19 01:30:00,0.9993,0.9994,0.9993,0.9993,193703.251
2025-07-19 02:00:00,0.9993,0.9994,0.9993,0.9993,197570.903
2025-07-19 02:30:00,0.9993,0.9994,0.9993,0.9993,194209.022
2025-07-19 03:00:00,0.9993,0.9994,0.9993,0.9993,257829.19
2025-07-19 03:30:00,0.9993,0.9994,0.9993,0.9993,190585.936
2025-07-19 04:00:00,0.9993,0.9994,0.9993,0.9993,160762.944
2025-07-19 04:30:00,0.9993,0.9994,0.9993,0.9993,76094.772
